"id","year","educ","agekdbrn","racehisp"
1,2008,12,20,"Hispanic"
2,2008,20,33,"Other"
3,2008,13,22,"Black"
4,2008,10,26,"Black"
5,2008,12,32,"Black"
6,2008,16,25,"Black"
8,2008,12,21,"Black"
9,2008,14,27,"Black"
10,2008,9,17,"Black"
11,2008,17,31,"Black"
13,2008,18,44,"White"
14,2008,16,22,"Black"
16,2008,18,27,"Other"
18,2008,13,20,"White"
20,2008,14,30,"Other"
21,2008,12,21,"White"
22,2008,12,20,"White"
23,2008,12,20,"White"
24,2008,13,23,"White"
25,2008,13,22,"White"
26,2008,12,35,"White"
27,2008,14,25,"Black"
29,2008,14,23,"Black"
32,2008,12,25,"Hispanic"
33,2008,10,25,"Hispanic"
34,2008,12,19,"Hispanic"
37,2008,16,21,"Other"
38,2008,14,28,"White"
39,2008,16,32,"White"
41,2008,14,24,"Other"
42,2008,10,17,"White"
43,2008,13,15,"Hispanic"
45,2008,15,18,"Black"
46,2008,18,31,"Other"
48,2008,16,29,"White"
49,2008,14,29,"White"
50,2008,18,29,"White"
51,2008,16,29,"White"
52,2008,14,29,"White"
53,2008,16,27,"White"
55,2008,16,31,"White"
57,2008,16,22,"Black"
59,2008,16,25,"Black"
61,2008,20,42,"White"
62,2008,20,35,"White"
64,2008,9,16,"Hispanic"
65,2008,19,22,"White"
68,2008,12,23,"White"
69,2008,16,32,"White"
70,2008,18,31,"White"
71,2008,12,25,"White"
72,2008,12,32,"White"
73,2008,16,23,"White"
74,2008,12,21,"White"
75,2008,12,24,"White"
76,2008,12,20,"White"
78,2008,12,17,"White"
79,2008,14,23,"White"
81,2008,19,38,"White"
85,2008,11,30,"Hispanic"
86,2008,14,22,"White"
87,2008,15,24,"White"
89,2008,12,25,"White"
90,2008,16,28,"White"
92,2008,12,29,"White"
93,2008,13,30,"White"
94,2008,15,40,"White"
96,2008,20,16,"White"
97,2008,18,35,"White"
98,2008,8,20,"Hispanic"
99,2008,12,33,"White"
100,2008,15,20,"White"
101,2008,12,21,"White"
103,2008,19,30,"White"
104,2008,11,16,"White"
105,2008,12,23,"White"
106,2008,10,22,"White"
108,2008,18,15,"White"
109,2008,12,20,"Hispanic"
110,2008,12,22,"White"
112,2008,18,29,"White"
113,2008,16,29,"White"
114,2008,17,25,"White"
115,2008,13,23,"White"
116,2008,16,30,"White"
118,2008,13,21,"White"
119,2008,18,23,"White"
120,2008,20,30,"White"
125,2008,12,25,"Hispanic"
126,2008,11,17,"Hispanic"
129,2008,12,25,"Hispanic"
131,2008,16,28,"Other"
132,2008,12,32,"White"
133,2008,12,34,"White"
134,2008,18,27,"White"
136,2008,18,24,"White"
137,2008,14,27,"White"
139,2008,16,30,"White"
140,2008,11,14,"Hispanic"
143,2008,12,21,"White"
144,2008,14,34,"Hispanic"
145,2008,13,26,"White"
147,2008,14,31,"White"
148,2008,12,17,"White"
149,2008,9,25,"Hispanic"
150,2008,13,20,"Hispanic"
151,2008,12,18,"Hispanic"
152,2008,13,24,"Hispanic"
155,2008,11,22,"Black"
156,2008,12,36,"Hispanic"
161,2008,9,29,"Hispanic"
164,2008,14,28,"Hispanic"
165,2008,14,27,"Black"
168,2008,15,26,"Hispanic"
169,2008,12,25,"Hispanic"
170,2008,9,22,"White"
172,2008,14,18,"Black"
179,2008,13,25,"Hispanic"
180,2008,14,22,"White"
181,2008,13,23,"White"
182,2008,13,18,"White"
183,2008,13,23,"Hispanic"
190,2008,15,28,"Hispanic"
191,2008,16,25,"Other"
192,2008,16,27,"White"
195,2008,13,20,"Black"
196,2008,16,34,"Black"
198,2008,12,23,"Black"
199,2008,11,18,"Black"
200,2008,12,20,"Black"
201,2008,11,18,"Black"
202,2008,12,26,"Hispanic"
203,2008,9,17,"Hispanic"
205,2008,9,35,"Hispanic"
208,2008,9,21,"Hispanic"
209,2008,12,18,"Black"
210,2008,11,20,"Black"
213,2008,17,28,"White"
214,2008,19,26,"White"
216,2008,14,42,"White"
217,2008,12,30,"White"
218,2008,16,20,"White"
219,2008,16,21,"Black"
220,2008,12,28,"White"
222,2008,19,26,"White"
224,2008,12,22,"White"
225,2008,11,20,"Black"
228,2008,16,24,"White"
229,2008,12,24,"White"
230,2008,14,29,"Other"
231,2008,15,31,"White"
232,2008,14,26,"White"
234,2008,14,21,"Black"
235,2008,12,26,"White"
236,2008,12,22,"Hispanic"
237,2008,12,28,"Black"
238,2008,8,21,"Black"
239,2008,12,19,"Black"
241,2008,16,24,"White"
244,2008,15,22,"White"
245,2008,12,32,"White"
246,2008,10,18,"White"
248,2008,12,27,"White"
249,2008,13,21,"White"
250,2008,13,20,"Black"
251,2008,12,30,"White"
253,2008,16,34,"Other"
254,2008,13,18,"Hispanic"
255,2008,16,33,"Other"
256,2008,12,25,"White"
257,2008,13,27,"Other"
258,2008,16,28,"White"
261,2008,13,26,"Other"
262,2008,12,26,"White"
265,2008,10,15,"White"
266,2008,14,30,"White"
268,2008,18,31,"White"
269,2008,18,24,"White"
270,2008,17,28,"Other"
272,2008,16,26,"White"
273,2008,11,18,"Hispanic"
275,2008,13,17,"Hispanic"
276,2008,15,27,"Other"
277,2008,12,20,"White"
278,2008,14,33,"White"
280,2008,14,35,"Hispanic"
281,2008,16,30,"Other"
283,2008,20,45,"White"
287,2008,9,17,"Hispanic"
288,2008,14,35,"Other"
290,2008,14,29,"White"
294,2008,14,25,"Hispanic"
295,2008,14,27,"White"
296,2008,14,38,"White"
297,2008,8,17,"White"
298,2008,14,30,"White"
299,2008,14,19,"White"
303,2008,14,21,"Black"
304,2008,11,16,"Black"
305,2008,14,29,"Black"
306,2008,14,28,"Black"
308,2008,14,21,"Black"
310,2008,12,21,"Black"
311,2008,11,17,"Black"
312,2008,13,22,"Black"
313,2008,12,21,"White"
315,2008,16,23,"Hispanic"
316,2008,18,22,"Black"
317,2008,14,28,"Hispanic"
320,2008,12,22,"White"
321,2008,12,23,"White"
323,2008,20,39,"White"
324,2008,13,30,"White"
326,2008,13,20,"White"
327,2008,16,31,"White"
329,2008,15,27,"Black"
330,2008,16,35,"White"
332,2008,13,22,"Hispanic"
333,2008,12,22,"Black"
336,2008,16,23,"White"
337,2008,16,25,"Other"
338,2008,18,32,"White"
339,2008,12,21,"White"
340,2008,12,21,"White"
341,2008,16,46,"White"
343,2008,14,23,"Black"
344,2008,10,17,"Black"
345,2008,11,18,"Black"
347,2008,10,26,"Black"
351,2008,14,20,"White"
352,2008,13,36,"Black"
353,2008,16,38,"Hispanic"
354,2008,12,18,"Black"
357,2008,12,23,"Hispanic"
358,2008,11,15,"Hispanic"
359,2008,14,25,"Hispanic"
361,2008,15,21,"Black"
362,2008,14,23,"Hispanic"
364,2008,8,19,"Hispanic"
365,2008,12,22,"Black"
366,2008,12,23,"Hispanic"
367,2008,12,20,"Hispanic"
368,2008,12,22,"Hispanic"
369,2008,12,22,"White"
370,2008,14,27,"Hispanic"
371,2008,16,21,"Hispanic"
373,2008,15,31,"Hispanic"
374,2008,14,18,"Black"
375,2008,12,25,"White"
376,2008,13,16,"Black"
377,2008,16,29,"Black"
380,2008,14,18,"Black"
381,2008,20,30,"Black"
382,2008,12,18,"White"
383,2008,18,27,"Other"
384,2008,13,16,"Black"
386,2008,13,22,"White"
389,2008,12,24,"White"
390,2008,17,33,"White"
391,2008,13,17,"White"
392,2008,15,23,"White"
393,2008,13,26,"Black"
394,2008,11,17,"Black"
395,2008,12,18,"Black"
396,2008,12,27,"White"
397,2008,18,24,"White"
399,2008,13,21,"Black"
400,2008,11,19,"White"
401,2008,15,21,"White"
402,2008,8,24,"White"
403,2008,14,30,"White"
404,2008,14,28,"White"
405,2008,16,21,"White"
406,2008,16,22,"White"
407,2008,12,17,"White"
408,2008,18,22,"White"
409,2008,11,21,"White"
411,2008,11,16,"Hispanic"
413,2008,18,22,"White"
414,2008,11,16,"Black"
416,2008,12,21,"White"
417,2008,15,18,"White"
418,2008,15,20,"Hispanic"
419,2008,16,24,"White"
421,2008,15,30,"Black"
424,2008,12,22,"Black"
425,2008,8,30,"Hispanic"
427,2008,10,17,"Other"
428,2008,12,18,"White"
429,2008,12,20,"Black"
430,2008,11,17,"Black"
439,2008,12,35,"Black"
443,2008,16,37,"White"
444,2008,18,31,"White"
445,2008,16,25,"White"
446,2008,19,23,"White"
451,2008,18,33,"White"
452,2008,16,26,"White"
453,2008,18,30,"White"
454,2008,16,21,"White"
455,2008,12,31,"White"
457,2008,16,27,"White"
458,2008,17,27,"Other"
460,2008,18,39,"White"
461,2008,12,18,"White"
462,2008,13,20,"Hispanic"
464,2008,17,27,"Hispanic"
465,2008,9,25,"White"
466,2008,9,29,"Hispanic"
467,2008,13,20,"Hispanic"
468,2008,16,33,"White"
469,2008,16,36,"White"
474,2008,16,22,"Other"
475,2008,14,18,"White"
476,2008,16,25,"White"
477,2008,9,23,"Hispanic"
478,2008,13,27,"Hispanic"
479,2008,16,26,"White"
480,2008,14,20,"White"
482,2008,15,20,"Other"
483,2008,12,18,"Black"
484,2008,12,19,"Black"
485,2008,11,22,"Black"
486,2008,13,20,"Black"
487,2008,12,23,"White"
489,2008,16,26,"White"
490,2008,13,30,"White"
491,2008,16,30,"White"
492,2008,12,22,"White"
493,2008,16,26,"White"
494,2008,19,25,"White"
498,2008,11,18,"Hispanic"
499,2008,18,35,"White"
501,2008,16,23,"White"
502,2008,8,19,"Hispanic"
504,2008,18,26,"White"
505,2008,12,20,"White"
506,2008,12,27,"White"
508,2008,16,32,"White"
509,2008,15,26,"White"
510,2008,16,30,"White"
511,2008,14,28,"Other"
512,2008,14,26,"White"
513,2008,9,16,"White"
514,2008,16,32,"White"
515,2008,18,26,"White"
516,2008,14,21,"White"
517,2008,12,25,"White"
518,2008,16,28,"White"
519,2008,18,26,"White"
521,2008,20,31,"Other"
522,2008,16,30,"Other"
523,2008,12,17,"White"
524,2008,14,26,"White"
526,2008,12,20,"Black"
529,2008,16,25,"Black"
530,2008,16,18,"Black"
532,2008,16,23,"White"
539,2008,18,28,"White"
540,2008,12,38,"White"
541,2008,12,22,"Hispanic"
542,2008,10,16,"Black"
543,2008,16,30,"White"
546,2008,11,16,"White"
547,2008,12,24,"Hispanic"
548,2008,13,21,"Black"
549,2008,12,20,"Hispanic"
550,2008,12,17,"White"
551,2008,12,20,"Hispanic"
552,2008,12,28,"White"
553,2008,12,26,"White"
554,2008,14,21,"White"
555,2008,13,22,"White"
556,2008,16,23,"White"
559,2008,13,22,"White"
563,2008,12,20,"Hispanic"
565,2008,13,21,"White"
567,2008,18,26,"White"
568,2008,9,19,"Hispanic"
569,2008,12,18,"Black"
570,2008,12,21,"Black"
572,2008,16,24,"White"
575,2008,17,23,"White"
576,2008,12,15,"White"
577,2008,16,19,"White"
578,2008,11,18,"White"
580,2008,15,19,"Black"
581,2008,12,18,"White"
582,2008,12,21,"White"
583,2008,16,30,"White"
584,2008,11,16,"Black"
587,2008,18,31,"White"
588,2008,17,30,"White"
589,2008,19,24,"White"
590,2008,12,20,"White"
591,2008,12,21,"White"
592,2008,12,26,"White"
594,2008,13,21,"White"
595,2008,16,35,"White"
597,2008,15,24,"White"
598,2008,18,30,"White"
599,2008,16,25,"White"
601,2008,19,35,"White"
603,2008,12,18,"White"
604,2008,16,28,"White"
608,2008,12,24,"White"
609,2008,14,25,"White"
610,2008,12,36,"White"
611,2008,12,19,"White"
612,2008,15,23,"White"
613,2008,13,22,"White"
614,2008,16,30,"White"
615,2008,16,25,"White"
616,2008,12,19,"White"
617,2008,13,23,"White"
618,2008,12,26,"White"
619,2008,13,26,"White"
620,2008,13,21,"White"
621,2008,16,27,"White"
622,2008,12,18,"Black"
623,2008,17,35,"Hispanic"
624,2008,18,29,"White"
626,2008,12,22,"White"
627,2008,12,25,"White"
628,2008,12,22,"White"
629,2008,20,27,"White"
630,2008,12,19,"White"
633,2008,14,27,"White"
634,2008,10,34,"White"
635,2008,12,19,"White"
636,2008,12,16,"White"
637,2008,15,30,"White"
638,2008,16,29,"White"
639,2008,12,27,"White"
640,2008,14,26,"White"
642,2008,18,35,"White"
643,2008,8,21,"White"
645,2008,18,39,"White"
647,2008,14,21,"White"
649,2008,14,23,"Black"
650,2008,11,13,"Black"
651,2008,11,18,"Black"
652,2008,12,21,"White"
659,2008,19,26,"Black"
661,2008,18,32,"White"
663,2008,14,29,"White"
664,2008,16,32,"Hispanic"
665,2008,12,21,"White"
666,2008,18,33,"White"
667,2008,17,23,"White"
668,2008,12,30,"White"
671,2008,14,26,"White"
672,2008,13,28,"White"
673,2008,20,27,"White"
681,2008,12,19,"Black"
683,2008,11,21,"Black"
684,2008,12,17,"Hispanic"
688,2008,16,23,"Other"
689,2008,14,32,"Other"
691,2008,19,32,"Other"
692,2008,16,33,"White"
693,2008,18,27,"Other"
700,2008,16,26,"White"
701,2008,16,32,"White"
702,2008,14,27,"White"
704,2008,20,32,"White"
706,2008,16,21,"White"
707,2008,8,15,"Black"
708,2008,9,20,"White"
710,2008,17,30,"White"
711,2008,15,21,"White"
714,2008,16,37,"White"
715,2008,12,23,"Hispanic"
716,2008,14,28,"White"
717,2008,18,21,"White"
718,2008,19,25,"White"
721,2008,14,26,"White"
723,2008,12,23,"White"
724,2008,12,22,"White"
726,2008,12,21,"White"
727,2008,12,22,"White"
728,2008,12,36,"White"
729,2008,16,24,"White"
730,2008,12,20,"White"
731,2008,13,19,"White"
732,2008,9,18,"White"
733,2008,12,25,"White"
734,2008,13,19,"White"
736,2008,16,30,"White"
738,2008,12,25,"White"
740,2008,12,23,"White"
742,2008,12,17,"Black"
743,2008,12,17,"Black"
745,2008,16,27,"White"
746,2008,12,19,"Hispanic"
748,2008,16,25,"White"
749,2008,12,20,"Hispanic"
750,2008,12,24,"White"
751,2008,12,17,"Black"
752,2008,11,21,"Black"
753,2008,12,19,"Black"
754,2008,11,25,"Black"
758,2008,16,21,"White"
759,2008,15,32,"White"
762,2008,16,35,"Black"
763,2008,16,19,"Black"
765,2008,12,27,"White"
766,2008,12,19,"White"
768,2008,16,23,"White"
769,2008,14,31,"Black"
771,2008,12,20,"White"
772,2008,16,34,"White"
773,2008,14,17,"White"
774,2008,18,21,"White"
778,2008,14,28,"White"
779,2008,12,24,"White"
780,2008,14,22,"White"
781,2008,12,24,"White"
783,2008,18,33,"White"
784,2008,9,32,"White"
785,2008,12,22,"Black"
789,2008,14,19,"White"
791,2008,20,34,"White"
795,2008,13,22,"White"
796,2008,14,21,"White"
798,2008,18,22,"White"
800,2008,13,19,"White"
802,2008,14,28,"White"
803,2008,16,28,"White"
804,2008,16,31,"White"
807,2008,16,26,"White"
808,2008,14,37,"White"
809,2008,16,20,"White"
810,2008,12,21,"White"
811,2008,16,26,"White"
813,2008,12,20,"Black"
817,2008,16,30,"Hispanic"
818,2008,14,22,"White"
819,2008,11,18,"Hispanic"
821,2008,14,30,"White"
822,2008,13,28,"White"
824,2008,12,18,"Black"
825,2008,13,18,"White"
828,2008,14,24,"White"
829,2008,18,19,"Black"
830,2008,12,20,"White"
831,2008,12,18,"White"
832,2008,12,16,"Black"
833,2008,12,24,"White"
835,2008,12,21,"White"
837,2008,12,23,"White"
838,2008,14,34,"White"
839,2008,16,18,"White"
841,2008,14,20,"White"
842,2008,13,23,"White"
843,2008,14,20,"White"
845,2008,14,21,"White"
846,2008,13,19,"White"
847,2008,10,28,"White"
849,2008,12,28,"White"
850,2008,15,36,"White"
851,2008,10,29,"White"
852,2008,12,29,"White"
853,2008,13,26,"White"
854,2008,12,35,"White"
855,2008,16,17,"Hispanic"
856,2008,16,38,"Other"
857,2008,12,19,"White"
858,2008,16,29,"White"
859,2008,10,18,"White"
860,2008,13,20,"White"
861,2008,12,25,"White"
862,2008,16,23,"White"
863,2008,13,21,"Hispanic"
864,2008,12,18,"White"
865,2008,12,24,"White"
866,2008,11,32,"White"
868,2008,12,20,"White"
870,2008,14,15,"White"
871,2008,10,23,"White"
872,2008,18,20,"White"
875,2008,12,19,"Black"
877,2008,13,21,"White"
878,2008,13,19,"White"
880,2008,10,18,"White"
881,2008,10,35,"Black"
882,2008,20,28,"White"
883,2008,14,21,"White"
884,2008,12,21,"White"
885,2008,9,20,"White"
886,2008,12,36,"White"
887,2008,12,35,"White"
890,2008,18,18,"White"
892,2008,12,19,"White"
896,2008,20,36,"White"
897,2008,12,25,"White"
898,2008,12,21,"White"
899,2008,14,30,"White"
901,2008,12,21,"White"
902,2008,12,23,"White"
903,2008,12,34,"White"
904,2008,18,30,"White"
906,2008,12,21,"White"
908,2008,12,20,"White"
909,2008,8,21,"White"
910,2008,16,26,"White"
911,2008,12,28,"White"
912,2008,16,26,"White"
913,2008,15,40,"White"
914,2008,17,22,"White"
915,2008,14,22,"White"
917,2008,12,25,"White"
918,2008,16,29,"White"
921,2008,12,17,"Black"
922,2008,12,24,"White"
923,2008,8,25,"White"
924,2008,11,16,"Other"
925,2008,16,20,"White"
929,2008,18,30,"White"
930,2008,16,26,"White"
932,2008,12,23,"White"
933,2008,18,30,"Other"
935,2008,14,19,"White"
936,2008,11,25,"Other"
937,2008,14,21,"Other"
940,2008,12,18,"White"
941,2008,12,22,"White"
942,2008,12,28,"White"
944,2008,12,20,"White"
945,2008,16,23,"White"
948,2008,18,28,"White"
949,2008,15,25,"White"
951,2008,14,21,"White"
952,2008,19,34,"Other"
955,2008,16,27,"White"
956,2008,18,33,"White"
957,2008,13,24,"White"
962,2008,14,18,"Black"
964,2008,16,32,"Black"
966,2008,15,20,"White"
967,2008,13,28,"White"
968,2008,18,26,"White"
970,2008,12,21,"White"
972,2008,20,25,"White"
973,2008,16,29,"White"
974,2008,16,30,"White"
975,2008,16,30,"White"
976,2008,12,20,"White"
977,2008,16,24,"White"
978,2008,12,20,"White"
979,2008,16,27,"Other"
980,2008,20,32,"White"
982,2008,15,23,"White"
984,2008,20,27,"White"
987,2008,15,29,"Black"
989,2008,13,21,"Black"
990,2008,16,24,"Black"
991,2008,11,19,"White"
992,2008,18,29,"White"
996,2008,13,21,"White"
997,2008,16,29,"White"
998,2008,13,28,"White"
999,2008,12,22,"White"
1000,2008,13,23,"White"
1001,2008,14,21,"White"
1002,2008,12,23,"White"
1004,2008,16,24,"White"
1005,2008,12,21,"White"
1006,2008,11,15,"White"
1008,2008,12,26,"White"
1009,2008,10,26,"White"
1010,2008,14,24,"White"
1011,2008,12,24,"White"
1012,2008,16,28,"White"
1013,2008,12,23,"Hispanic"
1014,2008,12,25,"White"
1015,2008,14,21,"Hispanic"
1017,2008,18,38,"White"
1018,2008,12,23,"White"
1019,2008,19,25,"White"
1022,2008,10,23,"White"
1023,2008,19,27,"White"
1024,2008,16,24,"White"
1025,2008,17,25,"White"
1026,2008,17,33,"Other"
1027,2008,8,21,"White"
1030,2008,13,21,"White"
1031,2008,16,26,"White"
1032,2008,12,24,"White"
1033,2008,12,19,"White"
1035,2008,12,34,"White"
1036,2008,15,22,"White"
1037,2008,12,19,"White"
1038,2008,12,19,"White"
1039,2008,13,21,"Black"
1040,2008,12,21,"White"
1041,2008,11,22,"White"
1042,2008,20,35,"White"
1043,2008,15,21,"White"
1044,2008,12,22,"White"
1046,2008,10,22,"White"
1047,2008,9,25,"White"
1048,2008,10,24,"White"
1051,2008,10,17,"White"
1052,2008,12,17,"White"
1053,2008,12,18,"White"
1054,2008,10,20,"White"
1055,2008,17,23,"White"
1056,2008,15,21,"White"
1059,2008,19,37,"Black"
1060,2008,14,20,"White"
1061,2008,16,26,"White"
1064,2008,12,23,"Black"
1065,2008,12,24,"Black"
1066,2008,13,21,"White"
1067,2008,14,29,"Black"
1068,2008,13,24,"White"
1069,2008,14,22,"White"
1070,2008,12,23,"Black"
1071,2008,12,17,"Black"
1074,2008,12,24,"Black"
1075,2008,12,19,"White"
1076,2008,10,22,"White"
1077,2008,19,22,"White"
1079,2008,12,23,"White"
1080,2008,12,26,"White"
1081,2008,16,36,"White"
1082,2008,12,18,"White"
1085,2008,14,21,"White"
1086,2008,12,24,"Black"
1087,2008,13,21,"White"
1088,2008,16,30,"White"
1089,2008,12,16,"White"
1090,2008,14,27,"White"
1091,2008,16,29,"White"
1092,2008,14,22,"White"
1093,2008,16,21,"White"
1094,2008,16,22,"White"
1095,2008,16,24,"White"
1096,2008,16,27,"White"
1097,2008,18,28,"Other"
1098,2008,12,22,"White"
1099,2008,18,35,"White"
1101,2008,14,29,"White"
1103,2008,14,23,"White"
1104,2008,12,21,"White"
1105,2008,12,21,"White"
1106,2008,11,17,"White"
1107,2008,14,23,"White"
1108,2008,17,30,"White"
1109,2008,12,28,"White"
1111,2008,13,25,"White"
1112,2008,14,21,"White"
1113,2008,12,22,"White"
1114,2008,14,14,"White"
1115,2008,15,22,"White"
1116,2008,12,19,"Black"
1117,2008,14,15,"Hispanic"
1118,2008,14,16,"Black"
1119,2008,13,29,"Black"
1120,2008,12,30,"Black"
1122,2008,14,20,"Black"
1124,2008,16,20,"Black"
1126,2008,12,13,"Black"
1128,2008,12,21,"Black"
1129,2008,12,18,"Black"
1130,2008,14,23,"Black"
1132,2008,18,21,"White"
1133,2008,13,19,"Black"
1134,2008,12,19,"Black"
1135,2008,13,19,"Black"
1137,2008,14,18,"White"
1138,2008,15,17,"Black"
1139,2008,18,27,"White"
1140,2008,18,34,"White"
1141,2008,16,27,"White"
1142,2008,16,29,"White"
1143,2008,11,16,"Black"
1145,2008,12,30,"Hispanic"
1147,2008,12,18,"Black"
1148,2008,10,18,"Black"
1149,2008,12,19,"Black"
1150,2008,12,17,"Black"
1151,2008,15,20,"Black"
1152,2008,11,17,"Black"
1153,2008,16,25,"White"
1155,2008,16,29,"White"
1157,2008,16,26,"White"
1158,2008,16,34,"Other"
1159,2008,12,31,"White"
1160,2008,16,24,"Black"
1161,2008,20,24,"White"
1162,2008,13,21,"White"
1163,2008,16,25,"White"
1166,2008,12,20,"Black"
1167,2008,12,27,"White"
1169,2008,10,18,"Black"
1171,2008,12,18,"Black"
1172,2008,11,21,"White"
1174,2008,9,18,"Black"
1175,2008,8,23,"White"
1176,2008,20,26,"White"
1178,2008,9,20,"White"
1179,2008,14,29,"White"
1180,2008,13,19,"Black"
1181,2008,14,29,"White"
1182,2008,12,19,"Black"
1183,2008,12,22,"White"
1186,2008,19,36,"Black"
1189,2008,20,35,"White"
1190,2008,16,26,"White"
1191,2008,16,23,"White"
1192,2008,15,18,"Black"
1193,2008,16,38,"White"
1194,2008,16,30,"Other"
1195,2008,18,27,"White"
1198,2008,12,26,"Black"
1200,2008,13,30,"White"
1201,2008,14,27,"White"
1202,2008,18,28,"White"
1203,2008,12,21,"White"
1204,2008,12,34,"White"
1205,2008,12,28,"White"
1208,2008,12,20,"White"
1209,2008,10,28,"Black"
1210,2008,9,19,"Black"
1211,2008,9,18,"Black"
1212,2008,12,22,"White"
1213,2008,12,33,"White"
1214,2008,16,18,"White"
1216,2008,16,24,"Black"
1217,2008,12,22,"White"
1218,2008,10,23,"White"
1219,2008,16,33,"White"
1220,2008,17,27,"White"
1221,2008,20,28,"White"
1222,2008,16,24,"White"
1223,2008,14,27,"Hispanic"
1226,2008,12,21,"Hispanic"
1227,2008,10,17,"Hispanic"
1229,2008,16,22,"Hispanic"
1230,2008,18,31,"Hispanic"
1231,2008,12,26,"Hispanic"
1232,2008,12,19,"Hispanic"
1233,2008,18,27,"Hispanic"
1234,2008,9,20,"Hispanic"
1235,2008,16,22,"Hispanic"
1236,2008,8,18,"Hispanic"
1237,2008,9,22,"Hispanic"
1238,2008,11,21,"Hispanic"
1239,2008,12,20,"Hispanic"
1241,2008,9,16,"Hispanic"
1244,2008,9,19,"Hispanic"
1245,2008,11,20,"Hispanic"
1251,2008,9,19,"Hispanic"
1252,2008,12,20,"White"
1253,2008,12,28,"Black"
1255,2008,14,25,"Black"
1256,2008,12,22,"Hispanic"
1257,2008,16,26,"White"
1258,2008,16,31,"White"
1259,2008,12,22,"White"
1260,2008,13,20,"White"
1261,2008,8,19,"White"
1263,2008,12,19,"White"
1264,2008,12,27,"Black"
1265,2008,14,22,"White"
1266,2008,12,24,"White"
1268,2008,14,22,"Other"
1270,2008,20,27,"White"
1274,2008,12,20,"White"
1275,2008,14,20,"White"
1276,2008,14,25,"White"
1277,2008,12,23,"White"
1278,2008,14,20,"White"
1280,2008,12,18,"White"
1281,2008,14,35,"White"
1282,2008,10,23,"Black"
1283,2008,12,20,"Black"
1285,2008,11,17,"White"
1288,2008,12,26,"White"
1291,2008,14,26,"White"
1292,2008,18,25,"White"
1294,2008,12,21,"Hispanic"
1295,2008,9,17,"White"
1296,2008,12,21,"White"
1297,2008,18,27,"White"
1299,2008,10,24,"White"
1300,2008,14,19,"White"
1301,2008,14,22,"White"
1302,2008,16,24,"White"
1303,2008,16,25,"White"
1307,2008,16,24,"White"
1308,2008,11,16,"White"
1310,2008,11,19,"White"
1313,2008,14,28,"White"
1315,2008,12,25,"White"
1317,2008,12,20,"White"
1318,2008,15,19,"White"
1319,2008,12,19,"White"
1320,2008,14,21,"White"
1321,2008,12,22,"White"
1322,2008,11,28,"Hispanic"
1323,2008,16,27,"White"
1326,2008,12,16,"Black"
1329,2008,11,20,"Black"
1332,2008,11,20,"Hispanic"
1333,2008,12,19,"Hispanic"
1334,2008,16,18,"White"
1335,2008,12,29,"White"
1337,2008,10,25,"White"
1340,2008,14,18,"White"
1342,2008,20,20,"White"
1343,2008,12,32,"White"
1344,2008,13,20,"White"
1345,2008,14,31,"White"
1347,2008,14,20,"Black"
1348,2008,12,21,"White"
1352,2008,8,16,"Other"
1358,2008,12,23,"White"
1359,2008,17,31,"White"
1360,2008,11,20,"White"
1361,2008,16,28,"Hispanic"
1362,2008,12,16,"White"
1369,2008,16,19,"White"
1371,2008,11,18,"White"
1372,2008,12,23,"White"
1375,2008,10,16,"White"
1376,2008,14,22,"White"
1377,2008,18,25,"White"
1378,2008,12,24,"White"
1380,2008,14,18,"Black"
1381,2008,14,27,"White"
1383,2008,14,28,"Hispanic"
1384,2008,12,28,"White"
1385,2008,16,25,"White"
1386,2008,14,25,"White"
1387,2008,16,32,"White"
1388,2008,12,20,"White"
1389,2008,12,21,"Other"
1390,2008,12,19,"White"
1391,2008,11,18,"White"
1397,2008,18,33,"White"
1398,2008,16,42,"White"
1399,2008,10,26,"White"
1400,2008,17,29,"Other"
1401,2008,15,25,"White"
1402,2008,12,16,"White"
1403,2008,16,27,"White"
1404,2008,20,30,"White"
1406,2008,12,21,"Hispanic"
1407,2008,10,19,"White"
1412,2008,13,20,"Hispanic"
1416,2008,8,22,"Hispanic"
1417,2008,9,23,"Hispanic"
1418,2008,13,18,"Hispanic"
1419,2008,11,20,"Hispanic"
1420,2008,14,31,"Black"
1421,2008,10,17,"White"
1422,2008,13,30,"Hispanic"
1423,2008,11,14,"Hispanic"
1424,2008,14,20,"White"
1427,2008,12,22,"Hispanic"
1428,2008,12,18,"White"
1430,2008,12,27,"White"
1432,2008,14,18,"White"
1433,2008,10,20,"White"
1434,2008,12,18,"Hispanic"
1436,2008,11,25,"White"
1437,2008,14,20,"White"
1439,2008,16,38,"White"
1440,2008,17,30,"White"
1441,2008,14,35,"White"
1443,2008,12,24,"Hispanic"
1445,2008,12,24,"White"
1446,2008,12,35,"Other"
1447,2008,16,21,"Other"
1448,2008,20,24,"Other"
1449,2008,16,28,"Other"
1451,2008,16,22,"White"
1453,2008,12,23,"Hispanic"
1456,2008,15,23,"Other"
1457,2008,12,20,"Hispanic"
1458,2008,18,14,"Other"
1459,2008,18,25,"Hispanic"
1460,2008,18,35,"White"
1461,2008,15,38,"White"
1462,2008,18,39,"White"
1463,2008,12,22,"White"
1465,2008,12,24,"White"
1466,2008,12,20,"White"
1467,2008,18,18,"White"
1468,2008,14,21,"White"
1470,2008,16,24,"White"
1471,2008,14,28,"White"
